,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual,estimates
741,383,0.0,10304,5,7,1976,1976,44.0,381.0,0.0,399.0,780.0,1088,780,0,1868,1.0,0.0,2,1,4,1,9,1,2.0,484.0,448,96,0,0,0,0,0,10,2009,2648.0,4.0,0.0015105740181268882,0.0015105740181268882,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1976,4,2,2,2,0,4,1.6094379124341003,180835.75496731716
742,285,68.0,8562,5,6,1957,2002,145.0,383.0,0.0,833.0,1216.0,1526,0,0,1526,0.0,0.0,1,0,4,1,7,1,1.0,364.0,116,78,0,0,0,0,0,5,2010,2742.0,1.0,0.00036469730123997083,0.0014587892049598833,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1957,1,1,0,2,2,4,2,0,2,1.6094379124341003,154701.97925739555
743,181,0.0,8239,5,6,1920,1962,0.0,176.0,0.0,832.0,1008.0,1060,185,0,1245,0.0,0.0,1,0,3,1,6,0,1.0,315.0,0,0,334,0,0,0,0,3,2010,2253.0,1.0,0.0004438526409232135,0.0013315579227696406,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1920,0,0,1920,2,2,0,2,0,2,1.6094379124341003,106064.36974419226
744,358,0.0,9765,6,8,1993,1993,68.0,310.0,0.0,370.0,680.0,680,790,0,1470,0.0,0.0,2,1,3,1,6,1,2.0,420.0,232,63,0,0,0,0,480,4,2009,2150.0,3.0,0.0013953488372093023,0.0013953488372093023,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1993,0,0,1993,4,4,2,2,0,2,1.791759469228055,168519.21444176987
745,780,0.0,15584,5,5,1956,1956,366.0,0.0,0.0,825.0,825.0,2071,0,0,2071,0.0,1.0,1,1,4,1,9,1,1.0,336.0,131,28,0,0,0,0,0,10,2009,2896.0,3.0,0.0010359116022099447,0.0013812154696132596,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1956,0,0,1956,2,2,2,2,0,2,1.6094379124341003,201910.37853198705
746,258,0.0,9337,7,5,1997,1998,0.0,353.0,0.0,525.0,878.0,892,800,0,1692,0.0,0.0,2,1,3,1,8,1,2.0,513.0,0,39,0,0,0,0,0,4,2010,2570.0,3.0,0.0011673151750972762,0.0011673151750972762,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1997,0,0,1997,2,2,2,2,0,2,1.9459101490553132,195413.61353944
747,1865,80.0,8000,6,6,1970,1970,525.0,915.0,0.0,93.0,1008.0,1403,1008,0,2411,1.0,0.0,2,1,4,1,8,1,2.0,570.0,0,192,0,0,0,0,0,6,2007,3419.0,4.0,0.00116993272886809,0.00116993272886809,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1970,0,0,1970,2,2,1,2,0,2,1.791759469228055,230939.6297707818
748,692,0.0,3950,6,8,1926,2004,0.0,468.0,0.0,350.0,818.0,818,406,0,1224,0.0,0.0,1,0,3,1,5,0,1.0,210.0,0,0,116,0,0,0,0,12,2009,2042.0,1.0,0.0004897159647404506,0.0014691478942213516,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1926,1,1,0,2,2,0,2,0,2,1.791759469228055,123485.333627045
749,2902,88.0,11443,8,5,2005,2006,208.0,1460.0,0.0,408.0,1868.0,2028,0,0,2028,1.0,0.0,2,0,2,1,7,2,3.0,880.0,326,66,0,0,0,0,0,3,2006,3896.0,3.0,0.0007700205338809035,0.000513347022587269,0,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,2005,1,1,0,2,2,4,2,0,4,2.0794415416798357,291315.30238931393
750,508,86.0,11194,8,5,2008,2008,240.0,0.0,0.0,1696.0,1696.0,1696,0,0,1696,0.0,0.0,2,0,3,1,7,0,3.0,972.0,120,56,0,0,0,0,0,9,2009,3392.0,2.0,0.0005896226415094339,0.000884433962264151,4,Somerst,6,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,2008,1,1,0,2,2,0,2,0,4,2.0794415416798357,257940.93409731638
751,2638,60.0,9600,5,6,1948,1950,264.0,276.0,0.0,936.0,1212.0,1226,442,0,1668,1.0,0.0,1,0,3,1,6,0,1.0,240.0,0,0,140,0,0,0,0,5,2006,2880.0,2.0,0.0006944444444444445,0.0010416666666666667,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1948,0,0,1948,2,2,0,2,0,2,1.6094379124341003,134875.61970255795
752,36,24.0,2280,6,5,1978,1978,0.0,311.0,0.0,544.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,7,1,2.0,440.0,26,0,0,0,0,0,0,7,2010,2311.0,3.0,0.0012981393336218088,0.0012981393336218088,4,NPkVill,18,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1978,2,2,2,2,0,2,1.791759469228055,156008.38233638377
753,611,0.0,12095,6,6,1964,1964,115.0,564.0,0.0,563.0,1127.0,1445,0,0,1445,0.0,0.0,1,1,3,1,7,1,2.0,645.0,180,0,0,0,0,0,0,8,2009,2572.0,2.0,0.0007776049766718507,0.0011664074650077762,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1964,0,0,1964,4,2,3,2,0,2,1.791759469228055,167828.40825127266
754,2281,94.0,25286,4,5,1963,1963,0.0,633.0,0.0,431.0,1064.0,1040,0,0,1040,1.0,0.0,1,0,3,1,5,0,2.0,648.0,0,0,0,0,0,0,0,1,2007,2104.0,2.0,0.0009505703422053232,0.0014258555133079848,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1963,0,0,1963,2,2,0,2,0,2,1.3862943611198906,132306.6435608067
755,1678,21.0,2058,6,5,1973,1973,265.0,0.0,0.0,672.0,672.0,672,546,0,1218,0.0,0.0,1,1,4,1,7,0,1.0,264.0,0,28,0,0,0,0,0,12,2007,1890.0,2.0,0.0010582010582010583,0.0021164021164021165,4,BrDale,25,6,0,0,0,0,0,1,3,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1973,0,0,1973,2,2,0,2,0,5,1.791759469228055,161628.81939983187
756,1696,107.0,13891,9,5,2007,2007,456.0,1812.0,0.0,740.0,2552.0,2552,0,0,2552,1.0,0.0,2,0,3,1,8,2,3.0,932.0,130,28,0,0,0,0,0,10,2007,5104.0,3.0,0.0005877742946708464,0.0005877742946708464,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,5,2,0,5,2.1972245773362196,419002.1674144571
757,1557,52.0,5150,4,7,1910,2000,0.0,0.0,0.0,356.0,356.0,671,378,0,1049,0.0,0.0,1,0,2,1,5,0,1.0,195.0,0,0,0,0,0,0,0,5,2008,1405.0,1.0,0.0007117437722419929,0.0014234875444839859,4,IDOTRR,26,6,0,0,0,0,0,1,4,0,0,0,1,1,0,C (all),0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,0,0,1910,2,2,0,3,0,2,1.3862943611198906,71954.3944858149
758,2180,60.0,7023,5,5,2005,2006,0.0,611.0,0.0,123.0,734.0,734,674,0,1408,1.0,0.0,2,1,3,1,6,0,2.0,489.0,0,85,0,0,0,0,0,5,2007,2142.0,4.0,0.0018674136321195146,0.0014005602240896359,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,2005,1,1,0,2,4,0,2,0,2,1.6094379124341003,153312.71224996558
759,1726,48.0,6240,8,5,2006,2006,176.0,24.0,0.0,1300.0,1324.0,1324,0,0,1324,0.0,0.0,2,0,2,1,6,1,2.0,550.0,0,38,0,0,0,0,0,9,2007,2648.0,2.0,0.0007552870090634441,0.0007552870090634441,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357,262646.479809679
760,951,75.0,9750,6,6,1977,1977,0.0,767.0,0.0,135.0,902.0,926,0,0,926,1.0,0.0,1,0,2,1,5,1,1.0,351.0,319,0,0,0,0,0,0,4,2009,1828.0,2.0,0.0010940919037199124,0.0010940919037199124,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1977,0,0,1977,2,2,2,2,0,2,1.791759469228055,139192.26430311022
761,267,75.0,9375,7,5,1997,1997,0.0,0.0,0.0,1040.0,1040.0,1044,1054,0,2098,0.0,0.0,2,1,4,1,9,1,2.0,621.0,331,38,0,0,0,0,0,4,2010,3138.0,3.0,0.0009560229445506692,0.0012746972594008922,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1997,0,0,1997,2,2,2,2,0,4,1.9459101490553132,216177.63816076165
762,2706,75.0,11235,4,5,1963,1979,51.0,547.0,0.0,504.0,1051.0,1382,0,0,1382,0.0,0.0,1,1,3,1,6,1,2.0,459.0,0,82,0,0,0,0,0,10,2006,2433.0,2.0,0.0008220304151253596,0.0012330456226880395,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1963,2,2,1,2,0,2,1.3862943611198906,131486.36887493177
763,2221,110.0,14442,6,7,1957,2004,106.0,1186.0,0.0,291.0,1477.0,1839,0,0,1839,1.0,0.0,2,0,3,1,7,2,2.0,416.0,0,87,0,0,200,0,0,6,2007,3316.0,3.0,0.0009047044632086852,0.0009047044632086852,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1957,1,1,0,2,2,2,2,0,4,1.791759469228055,216327.64099894694
764,1357,57.0,8094,6,8,1910,1983,0.0,196.0,0.0,1046.0,1242.0,1242,742,0,1984,0.0,0.0,2,0,5,1,8,0,1.0,360.0,64,0,180,0,0,0,1000,9,2008,3226.0,2.0,0.0006199628022318661,0.0015499070055796653,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,0,0,1910,2,2,0,0,0,2,1.791759469228055,156837.0082607065
765,2901,95.0,13618,8,5,2005,2006,198.0,1350.0,0.0,378.0,1728.0,1960,0,0,1960,1.0,0.0,2,0,3,1,8,2,3.0,714.0,172,38,0,0,0,0,0,11,2006,3688.0,3.0,0.0008134490238611713,0.0008134490238611713,0,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,2005,1,1,0,2,4,4,2,0,4,2.0794415416798357,283428.04483370157
766,347,60.0,8400,7,5,1996,1997,32.0,284.0,0.0,100.0,384.0,958,670,0,1628,0.0,0.0,2,1,3,1,7,1,2.0,390.0,48,72,0,0,0,0,490,6,2009,2012.0,3.0,0.0014910536779324055,0.0014910536779324055,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,0,0,1996,2,2,2,2,0,2,1.9459101490553132,183868.88249470718
767,2164,65.0,8769,7,5,2005,2005,0.0,709.0,0.0,460.0,1169.0,1190,0,0,1190,1.0,0.0,2,0,2,1,5,0,2.0,578.0,100,41,0,0,0,0,0,10,2007,2359.0,3.0,0.001271725307333616,0.000847816871555744,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132,191925.85857350135
768,1586,85.0,12244,8,5,2003,2003,226.0,871.0,0.0,611.0,1482.0,1482,780,0,2262,1.0,0.0,2,1,4,1,10,2,3.0,749.0,168,0,0,0,0,0,0,8,2008,3744.0,4.0,0.0010683760683760685,0.0010683760683760685,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,1,0,2003,1,1,0,2,2,4,2,0,4,2.0794415416798357,278732.6019865788
769,360,58.0,7250,6,5,1993,1993,45.0,0.0,0.0,1181.0,1181.0,1190,0,0,1190,0.0,0.0,2,0,3,1,6,1,2.0,430.0,0,21,0,0,0,0,0,11,2009,2371.0,2.0,0.0008435259384226065,0.0012652889076339097,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,4,1.791759469228055,161163.6948055278
770,1769,92.0,9920,7,5,1996,1997,0.0,862.0,0.0,255.0,1117.0,1127,886,0,2013,1.0,0.0,2,1,3,1,8,1,2.0,455.0,180,130,0,0,0,0,0,6,2007,3130.0,4.0,0.0012779552715654952,0.0009584664536741214,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,0,0,1996,2,2,2,2,0,2,1.9459101490553132,257508.4178496433
771,2617,86.0,11650,7,5,1959,1959,58.0,0.0,0.0,0.0,0.0,1472,0,0,1472,0.0,0.0,2,0,2,1,5,1,2.0,484.0,0,68,0,0,227,0,0,6,2006,1472.0,2.0,0.001358695652173913,0.001358695652173913,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1959,0,0,1959,2,0,4,2,0,4,1.9459101490553132,159801.88716739957
772,1879,0.0,10624,5,4,1964,1964,84.0,40.0,264.0,1424.0,1728.0,1728,0,0,1728,0.0,1.0,2,0,6,2,10,0,1.0,352.0,155,0,0,0,0,0,0,11,2007,3456.0,3.0,0.0008680555555555555,0.001736111111111111,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1964,0,0,1964,2,2,0,2,0,2,1.6094379124341003,171783.0976845753
773,991,0.0,12925,6,7,1970,1970,0.0,865.0,0.0,340.0,1205.0,2117,0,0,2117,0.0,0.0,2,1,4,1,7,2,2.0,550.0,0,42,0,0,0,0,0,5,2008,3322.0,3.0,0.0009030704394942806,0.0012040939193257074,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1970,0,0,1970,2,2,4,2,0,2,1.791759469228055,201237.14124140562
774,1535,0.0,9260,5,4,1938,1950,0.0,0.0,0.0,884.0,884.0,932,442,0,1374,0.0,0.0,1,0,3,1,6,0,1.0,225.0,64,0,0,0,100,0,0,3,2008,2258.0,1.0,0.0004428697962798937,0.001328609388839681,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1938,0,0,1938,2,2,0,2,0,2,1.6094379124341003,129616.07670714831
775,1191,75.0,9750,5,6,1965,1965,0.0,0.0,0.0,1625.0,1625.0,1625,0,0,1625,0.0,0.0,2,0,4,2,8,0,2.0,484.0,0,0,0,0,0,0,0,8,2008,3250.0,2.0,0.0006153846153846154,0.0012307692307692308,6,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1965,0,0,1965,2,2,0,2,0,2,1.6094379124341003,167566.40227657036
776,1579,81.0,12018,7,5,2008,2008,60.0,0.0,0.0,796.0,796.0,796,816,0,1612,0.0,0.0,2,1,3,1,6,0,3.0,666.0,0,64,0,0,0,0,0,10,2008,2408.0,3.0,0.0012458471760797341,0.0012458471760797341,0,Timber,5,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,2008,1,1,0,2,2,0,2,0,4,1.9459101490553132,221048.1664605252
777,1882,0.0,12772,6,8,1960,1998,0.0,498.0,0.0,460.0,958.0,958,0,0,958,0.0,0.0,1,0,2,1,5,0,1.0,301.0,0,0,0,0,0,0,15500,4,2007,1916.0,1.0,0.0005219206680584551,0.0010438413361169101,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,1,0,0,1960,0,0,1960,4,2,0,2,0,2,1.791759469228055,121304.8005909255
778,1510,60.0,8172,4,6,1954,1972,0.0,0.0,0.0,941.0,941.0,997,473,0,1470,0.0,0.0,2,0,4,1,7,0,1.0,548.0,0,0,0,0,156,0,0,5,2008,2411.0,2.0,0.0008295313148071339,0.0016590626296142678,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1954,2,2,0,2,0,2,1.3862943611198906,130234.44407689136
779,2196,60.0,10890,5,6,1923,1950,0.0,371.0,0.0,925.0,1296.0,1296,1296,0,2592,2.0,0.0,2,0,6,2,12,0,0.0,0.0,0,742,240,0,0,0,1512,1,2007,3888.0,4.0,0.00102880658436214,0.0015432098765432098,4,SWISU,21,5,0,0,0,0,1,0,1,0,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1923,2,2,0,0,0,2,1.6094379124341003,180508.6959628364
780,1845,0.0,2117,6,5,2000,2000,513.0,420.0,0.0,336.0,756.0,756,756,0,1512,0.0,0.0,2,1,2,1,4,1,2.0,440.0,0,32,0,0,0,0,0,6,2007,2268.0,3.0,0.0013227513227513227,0.0008818342151675485,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2000,2,2,2,2,0,4,1.791759469228055,187162.61315475102
781,2336,92.0,15922,9,5,2005,2006,550.0,0.0,0.0,1390.0,1390.0,1390,1405,0,2795,0.0,0.0,3,1,4,1,10,1,3.0,660.0,272,102,0,0,0,0,0,1,2006,4185.0,4.0,0.0009557945041816009,0.0009557945041816009,0,StoneBr,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,1,1,0,2005,1,1,0,2,2,4,2,0,5,2.1972245773362196,397187.16662416526
782,942,60.0,6402,5,5,1920,1950,0.0,0.0,0.0,596.0,596.0,596,596,0,1192,0.0,0.0,1,0,3,1,6,0,1.0,189.0,0,0,137,0,0,0,0,7,2009,1788.0,1.0,0.0005592841163310962,0.0016778523489932886,4,IDOTRR,26,6,0,0,0,0,0,1,3,0,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1920,0,0,1920,2,2,0,3,0,2,1.6094379124341003,89466.41899847853
783,861,60.0,7200,5,8,1972,2003,0.0,660.0,0.0,108.0,768.0,768,0,0,768,0.0,1.0,1,0,2,1,5,0,1.0,396.0,192,0,0,0,0,0,0,4,2009,1536.0,2.0,0.0013020833333333333,0.0013020833333333333,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1972,1,1,0,4,2,0,2,0,2,1.6094379124341003,134894.34520403564
784,2555,51.0,4712,4,7,1946,1950,0.0,384.0,0.0,363.0,747.0,774,456,0,1230,1.0,0.0,1,1,3,1,5,0,1.0,305.0,0,57,0,0,63,0,0,8,2006,1977.0,3.0,0.0015174506828528073,0.0015174506828528073,4,BrkSide,23,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1946,0,0,1946,2,2,0,2,0,2,1.3862943611198906,116895.21376687608
785,1392,0.0,13284,5,5,1954,1954,0.0,1064.0,0.0,319.0,1383.0,1383,0,0,1383,1.0,0.0,1,0,3,1,6,1,1.0,354.0,511,116,0,0,0,0,0,6,2008,2766.0,2.0,0.0007230657989877079,0.0010845986984815619,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1954,0,0,1954,2,2,4,2,0,2,1.6094379124341003,142156.07927163667
786,2099,71.0,9178,8,5,2007,2007,306.0,0.0,0.0,1643.0,1643.0,1651,0,0,1651,0.0,0.0,2,0,3,1,7,1,3.0,870.0,204,64,0,0,0,0,0,9,2007,3294.0,2.0,0.0006071645415907711,0.0009107468123861566,0,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,4,2.0794415416798357,255619.01252144531
787,1543,24.0,1879,6,6,1980,1980,0.0,366.0,0.0,150.0,516.0,516,516,0,1032,0.0,0.0,1,0,2,1,5,1,2.0,462.0,213,0,0,0,0,0,0,12,2008,1548.0,1.0,0.0006459948320413437,0.0012919896640826874,4,Blueste,17,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1980,0,0,1980,2,2,2,2,0,2,1.791759469228055,118042.82627940155
788,948,48.0,12822,7,5,2003,2003,0.0,1351.0,0.0,83.0,1434.0,1518,631,0,2149,1.0,0.0,1,1,1,1,6,1,2.0,670.0,168,43,0,0,198,0,0,8,2009,3583.0,3.0,0.0008372871895060006,0.00027909572983533354,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2003,1,1,0,2,2,5,2,0,4,1.9459101490553132,230251.37392562325
789,1239,82.0,9840,5,7,1959,1998,0.0,1053.0,0.0,195.0,1248.0,1440,0,0,1440,1.0,0.0,2,0,2,1,7,0,1.0,480.0,150,0,0,0,256,0,0,6,2008,2688.0,3.0,0.0011160714285714285,0.000744047619047619,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1959,0,0,1959,2,2,0,2,0,4,1.6094379124341003,155690.53757999433
790,22,85.0,10625,7,6,1974,1974,81.0,885.0,168.0,0.0,1053.0,1173,0,0,1173,1.0,0.0,2,0,3,1,6,2,2.0,528.0,0,120,0,0,0,0,0,1,2010,2226.0,3.0,0.0013477088948787063,0.0013477088948787063,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1974,0,0,1974,2,2,2,2,0,4,1.9459101490553132,186868.66870907272
791,2796,0.0,8125,7,5,2002,2002,295.0,986.0,0.0,668.0,1654.0,1654,0,0,1654,1.0,0.0,2,0,3,1,6,0,3.0,900.0,0,136,0,0,0,0,0,2,2006,3308.0,3.0,0.0009068923821039903,0.0009068923821039903,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,2002,1,1,0,2,2,0,2,0,4,1.9459101490553132,235956.6251162684
792,2747,0.0,11200,6,5,1985,1985,85.0,1258.0,0.0,40.0,1298.0,1298,0,0,1298,1.0,0.0,2,0,3,1,5,1,2.0,403.0,165,26,0,0,0,0,0,5,2006,2596.0,3.0,0.0011556240369799693,0.0011556240369799693,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1985,2,2,2,2,0,4,1.791759469228055,175578.4523455258
793,92,85.0,13143,8,5,1993,1993,504.0,250.0,981.0,0.0,1231.0,1251,1098,0,2349,1.0,0.0,2,1,4,1,9,1,3.0,762.0,32,130,0,0,0,0,0,6,2010,3580.0,4.0,0.0011173184357541898,0.0011173184357541898,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1993,0,0,1993,2,2,2,2,0,4,2.0794415416798357,308837.6396713951
