,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_price,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_C (all),zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual
1574,2163,63.0,8500,7,5,2004,2004,106.0,0.0,0.0,1422.0,1422.0,1422,0,0,1422,0.0,0.0,2,0,3,1,7,0,2.0,626.0,192,60,0,0,0,0,0,11,2007,179600,2844.0,2.0,0.0007032348804500703,0.0010548523206751054,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1575,2819,67.0,8877,4,5,1951,1951,0.0,836.0,0.0,0.0,836.0,1220,0,0,1220,0.0,0.0,1,0,2,1,6,0,2.0,396.0,0,0,0,0,0,0,0,4,2006,102000,2056.0,1.0,0.00048638132295719845,0.0009727626459143969,5,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1951,0,0,1951,2,3,0,2,0,2,1.3862943611198906
1576,1025,0.0,15611,5,6,1977,1977,0.0,767.0,93.0,266.0,1126.0,1126,0,0,1126,0.0,1.0,2,0,3,1,6,0,2.0,540.0,180,0,0,0,0,0,0,3,2008,175000,2252.0,3.0,0.0013321492007104796,0.0013321492007104796,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1977,0,0,1977,2,2,0,2,0,5,1.6094379124341003
1577,2592,70.0,13300,5,5,1956,2001,0.0,494.0,0.0,521.0,1015.0,1384,0,0,1384,1.0,0.0,1,0,2,1,6,0,2.0,896.0,75,0,0,323,0,0,400,6,2006,159000,2399.0,2.0,0.0008336807002917883,0.0008336807002917883,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1956,1,1,0,2,2,0,2,0,2,1.6094379124341003
1578,1491,65.0,6500,6,6,1976,1976,84.0,1033.0,0.0,94.0,1127.0,1127,0,0,1127,0.0,1.0,1,1,3,1,6,1,2.0,480.0,0,0,138,0,0,0,0,5,2008,135000,2254.0,3.0,0.0013309671694764862,0.0013309671694764862,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,1976,0,0,1976,2,5,1,2,0,2,1.791759469228055
1579,2742,75.0,9525,6,4,1954,1972,0.0,444.0,0.0,550.0,994.0,1216,639,0,1855,0.0,0.0,2,0,4,1,7,0,1.0,325.0,182,0,0,0,0,0,0,10,2006,136900,2849.0,2.0,0.000702000702000702,0.001404001404001404,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1954,0,0,1954,2,3,0,2,0,2,1.791759469228055
1580,2497,65.0,6993,5,7,1961,1994,0.0,465.0,0.0,447.0,912.0,1236,0,0,1236,0.0,0.0,1,0,3,1,6,1,1.0,288.0,0,0,0,0,0,0,0,6,2006,135000,2148.0,1.0,0.0004655493482309125,0.0013966480446927375,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1961,0,0,1961,2,2,2,2,0,2,1.6094379124341003
1581,495,82.0,9430,8,5,1999,1999,673.0,1163.0,0.0,89.0,1252.0,1268,1097,0,2365,1.0,0.0,2,1,3,1,8,1,3.0,856.0,0,128,0,0,180,0,0,7,2009,337000,3617.0,4.0,0.001105888858169754,0.0008294166436273154,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1999,0,0,1999,2,2,4,2,0,4,2.0794415416798357
1582,2528,0.0,11029,6,7,1968,1984,220.0,619.0,0.0,435.0,1054.0,1512,1142,0,2654,1.0,0.0,2,1,4,1,9,1,2.0,619.0,0,65,0,0,222,0,0,8,2006,250000,3708.0,4.0,0.0010787486515641855,0.0010787486515641855,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1968,0,0,1968,2,2,4,2,0,4,1.791759469228055
1583,1033,0.0,14311,8,5,1996,1996,402.0,1023.0,0.0,213.0,1236.0,1236,1104,0,2340,1.0,0.0,2,1,4,1,9,1,3.0,787.0,192,180,218,0,0,0,0,6,2008,306000,3576.0,4.0,0.0011185682326621924,0.0011185682326621924,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1996,0,0,1996,2,2,4,2,0,4,2.0794415416798357
1584,764,60.0,10800,5,5,1987,1988,0.0,1200.0,0.0,0.0,1200.0,1200,0,0,1200,3.0,0.0,3,0,3,1,5,0,0.0,0.0,120,0,0,0,0,0,0,3,2009,179000,2400.0,6.0,0.0025,0.00125,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1987,0,0,1987,4,4,0,0,0,2,1.6094379124341003
1585,1165,34.0,3604,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,0.0,2,0,2,1,5,0,2.0,540.0,0,102,0,0,0,0,0,2,2008,146000,2081.0,2.0,0.0009610764055742432,0.0009610764055742432,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1586,2037,60.0,10320,6,5,1915,1950,0.0,375.0,0.0,763.0,1138.0,1138,1042,0,2180,0.0,0.0,1,1,3,1,7,1,2.0,720.0,0,0,170,0,0,0,0,5,2007,161000,3318.0,2.0,0.0006027727546714888,0.0009041591320072332,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1915,0,0,1915,2,3,4,2,0,2,1.791759469228055
1587,113,0.0,10603,6,7,1977,2001,28.0,1200.0,0.0,410.0,1610.0,1610,0,0,1610,1.0,0.0,2,0,3,1,6,2,2.0,480.0,168,68,0,0,0,0,0,2,2010,205000,3220.0,3.0,0.0009316770186335404,0.0009316770186335404,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1977,1,1,0,2,2,2,2,0,4,1.791759469228055
1588,1572,42.0,4084,7,6,1986,1986,340.0,893.0,0.0,384.0,1277.0,1501,0,0,1501,1.0,0.0,2,0,2,1,6,1,2.0,512.0,240,0,0,0,0,0,0,7,2008,241500,2778.0,3.0,0.0010799136069114472,0.0007199424046076314,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1986,0,0,1986,2,2,2,2,0,4,1.9459101490553132
1589,2052,61.0,7943,4,5,1961,1961,192.0,903.0,0.0,126.0,1029.0,1029,0,0,1029,1.0,0.0,1,0,3,1,5,0,1.0,261.0,64,0,39,0,0,0,0,4,2007,118500,2058.0,2.0,0.0009718172983479105,0.0014577259475218659,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1961,0,0,1961,3,2,0,2,0,2,1.3862943611198906
1590,2702,92.0,6930,5,4,1958,1958,120.0,300.0,294.0,468.0,1062.0,1352,0,0,1352,0.0,1.0,1,0,3,1,6,0,1.0,288.0,168,0,294,0,0,0,0,7,2006,130000,2414.0,2.0,0.0008285004142502071,0.0012427506213753107,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1958,0,0,1958,2,2,0,2,0,4,1.6094379124341003
1591,1981,60.0,7200,5,8,1940,1950,279.0,0.0,0.0,808.0,808.0,1072,0,0,1072,0.0,0.0,1,0,2,1,5,2,2.0,379.0,0,0,0,0,0,0,0,5,2007,130000,1880.0,1.0,0.0005319148936170213,0.0010638297872340426,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1940,0,0,1940,2,2,4,2,0,2,1.6094379124341003
1592,2335,82.0,16052,10,5,2006,2006,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,1.0,0.0,2,1,4,1,11,1,3.0,736.0,250,0,0,0,0,0,0,7,2006,535000,4548.0,4.0,0.0008795074758135445,0.0008795074758135445,0,StoneBr,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.302585092994046
1593,563,65.0,7150,5,6,1962,1962,60.0,140.0,590.0,182.0,912.0,912,0,0,912,0.0,1.0,1,0,3,1,6,0,1.0,252.0,0,0,0,0,0,0,0,10,2009,123000,1824.0,2.0,0.0010964912280701754,0.001644736842105263,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1962,0,0,1962,2,2,0,2,0,2,1.6094379124341003
1594,1502,65.0,6012,4,5,1955,1955,0.0,0.0,0.0,0.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,6,0,0.0,0.0,0,0,0,0,0,0,0,6,2008,82000,1152.0,2.0,0.001736111111111111,0.001736111111111111,4,Edwards,22,5,0,0,0,0,1,0,1,0,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1955,0,0,1955,3,0,0,0,0,2,1.3862943611198906
1595,1310,53.0,5350,7,8,1920,1965,0.0,116.0,0.0,508.0,624.0,730,720,0,1450,0.0,0.0,1,0,3,1,7,0,1.0,288.0,0,192,0,0,0,0,0,3,2008,132000,2074.0,1.0,0.00048216007714561236,0.0014464802314368371,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1920,0,0,1920,2,2,0,2,0,2,1.9459101490553132
1596,2598,60.0,5400,5,6,1921,1968,0.0,0.0,0.0,1073.0,1073.0,1073,0,0,1073,0.0,0.0,1,0,2,1,4,0,1.0,326.0,0,0,112,0,0,0,0,12,2006,108480,2146.0,1.0,0.00046598322460391424,0.0009319664492078285,4,OldTown,24,6,0,0,0,0,0,1,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1921,0,0,1921,2,2,0,2,0,2,1.6094379124341003
1597,2715,0.0,9535,5,5,1967,1967,450.0,194.0,982.0,0.0,1176.0,1458,0,0,1458,1.0,0.0,1,1,3,1,7,1,2.0,512.0,284,0,0,0,0,0,0,7,2006,165000,2634.0,3.0,0.0011389521640091116,0.0011389521640091116,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1967,0,0,1967,2,2,2,2,0,2,1.6094379124341003
1598,1810,65.0,7441,7,5,2006,2006,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,0.0,0.0,2,0,3,1,7,0,2.0,566.0,0,32,0,0,0,0,0,6,2007,181000,2947.0,2.0,0.0006786562606040041,0.0010179843909060061,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
1599,778,88.0,15400,5,5,1961,1961,0.0,0.0,0.0,552.0,552.0,904,611,259,1774,0.0,0.0,2,0,4,1,8,1,1.0,384.0,290,40,0,0,0,0,0,7,2009,165000,2067.0,2.0,0.0009675858732462506,0.0019351717464925011,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1,0,0,1961,0,0,1961,2,4,2,2,0,2,1.6094379124341003
1600,339,68.0,10544,5,5,1969,1969,0.0,476.0,0.0,388.0,864.0,864,615,0,1479,0.0,0.0,2,0,5,1,8,0,1.0,275.0,287,0,280,0,0,0,0,4,2010,161000,2343.0,2.0,0.0008536064874093043,0.002134016218523261,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.6094379124341003
1601,2460,85.0,10936,8,5,2006,2006,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,0.0,0.0,2,0,3,1,7,0,2.0,510.0,144,0,0,0,0,0,0,9,2006,199000,3008.0,2.0,0.0006648936170212766,0.0009973404255319148,0,Somerst,6,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,2.0794415416798357
1602,320,80.0,11316,7,5,2002,2003,44.0,624.0,0.0,193.0,817.0,824,1070,0,1894,1.0,0.0,2,1,4,1,8,1,2.0,510.0,0,40,0,0,0,0,0,2,2010,214900,2711.0,4.0,0.0014754703061600886,0.0014754703061600886,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
1603,2461,72.0,8640,8,5,2006,2006,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,0.0,0.0,2,0,2,1,5,0,2.0,584.0,0,60,0,0,0,0,0,10,2006,198600,2556.0,2.0,0.000782472613458529,0.000782472613458529,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,2.0794415416798357
1604,2449,93.0,12090,8,5,1998,1998,650.0,0.0,0.0,1141.0,1141.0,1165,1098,0,2263,0.0,0.0,2,1,4,1,10,1,2.0,420.0,144,123,0,0,0,0,0,7,2006,258000,3404.0,3.0,0.0008813160987074031,0.0011750881316098707,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,0,1998,0,0,1998,2,2,2,2,0,4,2.0794415416798357
1605,817,0.0,7939,7,5,2000,2000,23.0,820.0,0.0,348.0,1168.0,1168,1619,0,2787,2.0,0.0,4,2,6,2,8,2,4.0,820.0,312,0,0,0,0,0,0,10,2009,269500,3955.0,8.0,0.00202275600505689,0.0015170670037926676,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,0,0,2000,0,0,2000,2,2,2,2,0,2,1.9459101490553132
1606,1096,0.0,7750,7,5,2002,2002,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2.0,403.0,100,35,0,0,0,0,0,4,2008,176000,2121.0,3.0,0.0014144271570014145,0.0014144271570014145,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
1607,1893,85.0,9350,6,7,1964,1991,108.0,270.0,580.0,452.0,1302.0,1302,0,0,1302,0.0,1.0,2,0,3,1,7,0,1.0,309.0,333,0,0,0,0,0,0,10,2007,158000,2604.0,3.0,0.001152073732718894,0.001152073732718894,3,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1964,0,0,1964,2,2,0,2,0,4,1.791759469228055
1608,479,0.0,7750,8,5,2002,2002,0.0,353.0,0.0,55.0,408.0,779,640,0,1419,1.0,0.0,2,1,3,1,7,1,2.0,527.0,120,0,0,0,0,0,0,3,2009,184100,1827.0,4.0,0.0021893814997263274,0.0016420361247947454,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,2.0794415416798357
1609,1657,128.0,13001,6,5,1971,1971,176.0,492.0,121.0,1012.0,1625.0,1220,0,0,1220,0.0,1.0,2,0,2,1,6,1,2.0,944.0,0,0,249,0,0,0,0,9,2007,170000,2845.0,3.0,0.001054481546572935,0.00070298769771529,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1971,0,0,1971,2,2,2,2,0,2,1.791759469228055
1610,937,0.0,13607,6,6,1986,1986,242.0,454.0,0.0,118.0,572.0,1182,800,0,1982,1.0,0.0,2,1,3,1,6,1,2.0,501.0,400,112,0,0,0,0,1500,4,2009,208000,2554.0,4.0,0.0015661707126076742,0.0011746280344557558,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1986,0,0,1986,4,2,2,2,0,2,1.791759469228055
1611,879,0.0,4435,6,5,2003,2003,170.0,685.0,0.0,163.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2.0,420.0,140,0,0,0,0,0,0,5,2009,140000,1696.0,2.0,0.0011792452830188679,0.0005896226415094339,4,CollgCr,9,3,0,0,1,0,0,0,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.791759469228055
1612,945,44.0,3843,8,5,2007,2008,174.0,1476.0,0.0,120.0,1596.0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,1,2.0,482.0,162,53,0,153,0,0,0,6,2009,230000,3244.0,4.0,0.0012330456226880395,0.0006165228113440197,0,Crawfor,8,3,0,0,1,0,0,0,3,1,1,1,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.0794415416798357
1613,1010,65.0,5950,8,5,1989,1989,0.0,319.0,0.0,1018.0,1337.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,1,2.0,462.0,0,73,154,0,0,0,0,4,2008,188500,2674.0,3.0,0.0011219147344801795,0.0007479431563201197,4,StoneBr,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1989,0,0,1989,2,2,2,2,0,4,2.0794415416798357
1614,2861,80.0,12400,5,6,1940,1950,0.0,602.0,0.0,299.0,901.0,1125,592,0,1717,0.0,0.0,1,1,2,1,7,1,1.0,410.0,0,0,0,0,113,0,0,2,2006,194000,2618.0,2.0,0.0007639419404125286,0.0007639419404125286,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1940,0,0,1940,2,2,4,2,0,2,1.6094379124341003
1615,1245,75.0,10425,5,5,1956,1958,0.0,774.0,0.0,330.0,1104.0,1104,0,0,1104,1.0,0.0,1,0,3,1,5,0,1.0,384.0,0,0,0,0,0,0,0,4,2008,133000,2208.0,2.0,0.0009057971014492754,0.001358695652173913,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1956,0,0,1956,2,2,0,2,0,2,1.6094379124341003
1616,854,0.0,16269,5,5,1978,1978,76.0,625.0,0.0,282.0,907.0,907,0,0,907,0.0,0.0,1,0,3,1,5,0,1.0,343.0,72,0,0,0,0,0,0,7,2009,140000,1814.0,1.0,0.0005512679162072767,0.0016538037486218302,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1978,0,0,1978,2,2,0,2,0,2,1.6094379124341003
1617,1437,68.0,8998,7,5,2000,2000,120.0,527.0,0.0,255.0,782.0,782,870,0,1652,0.0,0.0,2,1,3,1,6,0,2.0,532.0,0,70,0,0,0,0,0,6,2008,207500,2434.0,3.0,0.0012325390304026294,0.0012325390304026294,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,2000,0,0,2000,2,2,0,2,0,4,1.9459101490553132
1618,586,80.0,10400,6,7,1967,1997,256.0,0.0,0.0,932.0,932.0,1271,1369,0,2640,0.0,0.0,2,1,5,1,8,1,2.0,515.0,0,120,0,0,168,0,0,5,2009,256900,3572.0,3.0,0.0008398656215005599,0.0013997760358342665,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1967,0,0,1967,2,2,2,2,0,4,1.791759469228055
1619,1947,60.0,10134,5,6,1940,1950,0.0,0.0,0.0,735.0,735.0,735,299,0,1034,0.0,0.0,1,0,2,1,5,0,1.0,240.0,0,39,0,0,0,0,0,7,2007,109000,1769.0,1.0,0.0005652911249293386,0.0011305822498586771,4,OldTown,24,6,0,0,0,0,0,1,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1940,0,0,1940,2,2,0,2,0,2,1.6094379124341003
1620,815,64.0,7007,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1513,0,0,1513,0.0,0.0,2,0,4,2,8,0,2.0,400.0,0,0,0,0,0,0,0,6,2009,113722,1513.0,2.0,0.0013218770654329147,0.0026437541308658294,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1979,0,0,1979,2,0,0,2,0,2,1.6094379124341003
1621,831,78.0,11645,8,5,2005,2006,76.0,24.0,0.0,1474.0,1498.0,1498,0,0,1498,0.0,0.0,2,0,3,1,7,1,3.0,844.0,144,98,0,0,0,0,0,3,2009,237000,2996.0,2.0,0.0006675567423230974,0.0010013351134846463,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,2.0794415416798357
1622,1919,60.0,8250,5,7,1963,1963,0.0,288.0,0.0,765.0,1053.0,1053,0,0,1053,1.0,0.0,1,0,3,1,6,0,2.0,692.0,240,0,0,0,109,0,0,7,2007,142100,2106.0,2.0,0.000949667616334283,0.0014245014245014246,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1963,0,0,1963,2,2,0,2,0,4,1.6094379124341003
1623,2306,0.0,11027,6,5,1954,1954,28.0,468.0,539.0,171.0,1178.0,1293,0,0,1293,1.0,0.0,2,0,2,1,5,0,2.0,452.0,280,0,0,0,0,0,0,5,2006,149900,2471.0,3.0,0.0012140833670578712,0.0008093889113719142,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1954,0,0,1954,2,2,0,2,0,2,1.791759469228055
1624,430,95.0,12350,9,5,2008,2008,450.0,1232.0,0.0,788.0,2020.0,2020,0,0,2020,1.0,0.0,2,0,3,1,7,1,3.0,896.0,192,98,0,0,0,0,0,5,2009,404000,4040.0,3.0,0.0007425742574257426,0.0007425742574257426,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
1625,2618,0.0,18275,7,8,1962,1998,0.0,636.0,0.0,802.0,1438.0,1900,548,0,2448,1.0,0.0,3,0,3,1,9,2,2.0,441.0,520,102,0,0,0,0,0,9,2006,277500,3886.0,4.0,0.001029336078229542,0.0007720020586721565,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1962,0,0,1962,2,2,4,2,0,2,1.9459101490553132
1626,245,77.0,9206,6,5,1985,1985,336.0,0.0,0.0,741.0,741.0,977,755,0,1732,0.0,0.0,2,1,3,1,7,1,2.0,476.0,192,46,0,0,0,0,0,6,2010,178000,2473.0,3.0,0.001213101496158512,0.001213101496158512,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1985,0,0,1985,2,2,2,2,0,4,1.791759469228055
